Channel,Frequency,Value,Label
CP3,45,33.318582204207814,left
CP3,46,33.387912693435034,left
CP3,47,33.03224246679581,left
CP3,48,33.37748202689821,left
CP3,49,34.03590935875657,left
CP3,50,32.83545719408344,left
CP3,51,32.87877917579306,left
CP3,52,32.52003795536283,left
CP3,53,31.820199924502685,left
CP3,54,32.19942884545763,left
CP3,55,32.34787694237537,left
CP3,56,32.694846097054,left
CP3,57,31.7430158178408,left
C3,0,39.398005797445734,left
C3,1,39.64935194940776,left
C3,2,38.44417334189317,left
C3,3,38.54407000328821,left
C3,4,37.907804551550996,left
C3,5,37.1603559752615,left
C3,6,37.35831168654534,left
C3,7,35.312309014873634,left
C3,8,35.16967962230201,left
C3,9,34.37201949842465,left
C3,10,33.7190656542566,left
C3,11,33.6186608263245,left
C3,12,32.78276606206012,left
C3,13,30.618745553189942,left
C3,14,29.291933650900273,left
C3,15,29.059473637719726,left
C3,16,26.82703430139488,left
C3,17,26.689229420943335,left
C3,18,26.97437009601773,left
C3,19,26.413042837694988,left
C3,20,26.610574248929638,left
C3,21,27.040182196218172,left
C3,22,27.302547647971668,left
C3,23,26.2528294541988,left
C3,24,25.492776129045808,left
C3,25,26.8082468034179,left
C3,26,26.667637899244824,left
C3,27,26.120032624367933,left
C3,28,25.788482583978116,left
C3,29,24.04403673438898,left
C3,30,24.31443200993751,left
C3,31,24.322766254347513,left
C3,32,23.41076913108946,left
C3,33,23.151817870783617,left
C3,34,23.143106885655218,left
C3,35,23.919758626479247,left
C3,36,24.102515560297796,left
C3,37,24.111168123534274,left
C3,38,23.278944456942643,left
C3,39,24.22999564759082,left
C3,40,24.173881104622915,left
C3,41,23.85019660774485,left
C3,42,23.70270414843924,left
C3,43,24.061829588878805,left
C3,44,23.905315299470743,left
C3,45,24.31725443580637,left
C3,46,24.56521388729039,left
C3,47,25.386648011883516,left
C3,48,25.247541973750106,left
C3,49,23.732885392665438,left
C3,50,22.76643686585031,left
C3,51,22.555557733890318,left
C3,52,22.598631307876662,left
C3,53,22.243112583923317,left
C3,54,20.512637143598642,left
C3,55,21.223069434750023,left
C3,56,22.115387753762306,left
C3,57,22.743135762415246,left
F5,0,25.738581734915567,left
F5,1,25.799393893593304,left
F5,2,26.143347838112604,left
F5,3,26.272591368961788,left
F5,4,26.907692102543663,left
F5,5,27.2454293963117,left
F5,6,27.006909249190123,left
F5,7,27.600443691893414,left
F5,8,27.98012611508932,left
F5,9,28.143411408185788,left
F5,10,27.774007694372074,left
F5,11,27.84555879988808,left
F5,12,25.752003951884927,left
F5,13,25.044018054666495,left
F5,14,25.32115482987045,left
F5,15,24.99448449881597,left
F5,16,25.15543669126292,left
F5,17,26.388218351961548,left
F5,18,26.988206003159338,left
F5,19,27.25717990861171,left
F5,20,29.16408199876029,left
F5,21,29.52566776137623,left
F5,22,29.136130216633504,left
F5,23,29.026789544544172,left
F5,24,28.888851153078164,left
F5,25,28.708542201229093,left
F5,26,27.887688691755557,left
F5,27,26.923463169512225,left
F5,28,26.589077072852607,left
F5,29,26.13103943309558,left
F5,30,26.363608808381716,left
F5,31,26.607889765054693,left
F5,32,26.8838998145712,left
F5,33,27.6634542072526,left
F5,34,27.577075325207293,left
F5,35,28.01986835664732,left
F5,36,27.409600250439986,left
F5,37,26.92337160951991,left
F5,38,26.50036368913814,left
F5,39,26.07096432203878,left
F5,40,24.907284857767106,left
F5,41,26.7117593662362,left
F5,42,27.10693518208153,left
F5,43,27.45123746187018,left
F5,44,28.58812028248176,left
F5,45,29.467917169256758,left
F5,46,29.185360491936436,left
F5,47,28.85591425341207,left
F5,48,28.95463994455802,left
F5,49,28.409793672483588,left
F5,50,27.94297188141829,left
F5,51,26.84458297688455,left
F5,52,26.701364066558906,left
F5,53,26.837180689889493,left
F5,54,28.505279508381626,left
F5,55,29.257775984742555,left
F5,56,29.605294770444797,left
F5,57,29.74211424917585,left
PO3,0,29.254409684817308,left
PO3,1,30.676519678058384,left
PO3,2,30.13641139014977,left
PO3,3,30.328988078850365,left
PO3,4,29.79379506788107,left
PO3,5,29.20764237246005,left
PO3,6,29.092157011700795,left
PO3,7,29.291068382661088,left
PO3,8,28.457644486693276,left
PO3,9,27.49749819966639,left
PO3,10,26.876041525211157,left
PO3,11,27.77938083293264,left
PO3,12,28.159390905951604,left
PO3,13,29.558708411247014,left
PO3,14,30.39686932392639,left
PO3,15,30.31513934205746,left
PO3,16,29.969751938274207,left
PO3,17,29.848464168152596,left
PO3,18,29.535353209698894,left
PO3,19,28.523619581906374,left
PO3,20,28.146104754138143,left
PO3,21,28.52406485580326,left
PO3,22,28.175855574598184,left
PO3,23,27.83288302138783,left
PO3,24,27.740378441028927,left
PO3,25,27.57288905602281,left
PO3,26,26.48328102183774,left
PO3,27,26.295694027024695,left
PO3,28,26.748950435199966,left
PO3,29,27.143044143707886,left
PO3,30,27.953668208628017,left
PO3,31,28.948243446685016,left
PO3,32,28.71838540750754,left
PO3,33,28.873078452685505,left
PO3,34,28.611181392248376,left
PO3,35,28.736767280308804,left
PO3,36,28.299095492952286,left
PO3,37,27.798129601908677,left
PO3,38,27.44250735179445,left
PO3,39,26.667068775999777,left
PO3,40,26.46311601893608,left
PO3,41,27.6622600988679,left
PO3,42,27.771575199370254,left
PO3,43,27.666283042406906,left
PO3,44,28.556221735359394,left
PO3,45,28.961613796650326,left
PO3,46,29.033079199581323,left
PO3,47,28.819514083682478,left
PO3,48,29.0514129095273,left
PO3,49,28.310758680439157,left
PO3,50,27.707314276932415,left
PO3,51,26.80662709758071,left
PO3,52,26.89179161317758,left
PO3,53,27.27520721918522,left
PO3,54,28.319586955695346,left
PO3,55,29.42061547950709,left
PO3,56,29.841913324960192,left
PO3,57,30.125015593628575,left
PO4,0,27.560920365537743,left
PO4,1,28.800896453069235,left
PO4,2,29.241969813593478,left
PO4,3,28.684312939423627,left
PO4,4,28.755588204050433,left
PO4,5,28.637326246408385,left
PO4,6,28.389059556236855,left
PO4,7,28.626440300394304,left
PO4,8,28.03670372953791,left
PO4,9,27.20679263482552,left
PO4,10,27.866974964796164,left
PO4,11,28.51253140949954,left
PO4,12,29.32022281287132,left
PO4,13,30.35889140740832,left
PO4,14,31.117737256092028,left
PO4,15,31.01648457601207,left
PO4,16,30.615824610727103,left
PO4,17,30.377034398774185,left
PO4,18,29.977339436908913,left
PO4,19,29.253724095498846,left
PO4,20,28.63515647823144,left
PO4,21,28.945735135812235,left
PO4,22,27.932981157368687,left
PO4,23,27.259038485643284,left
PO4,24,27.27838710628228,left
PO4,25,27.06329425231306,left
PO4,26,26.287392854275637,left
PO4,27,26.108189568416513,left
PO4,28,26.52829854743492,left
PO4,29,27.10457843456526,left
PO4,30,28.239342377747167,left
PO4,31,29.472750302046542,left
PO4,32,29.43107257315896,left
PO4,33,29.423990716825834,left
PO4,34,29.722512539545214,left
PO4,35,29.90149494751138,left
PO4,36,29.535414175592077,left
PO4,37,29.080403838785855,left
PO4,38,28.378375824663227,left
PO4,39,27.48004885873395,left
PO4,40,27.342288751648315,left
PO4,41,27.991546129461234,left
PO4,42,28.111177678662088,left
PO4,43,28.093409625789846,left
PO4,44,28.909813148642563,left
PO4,45,29.230659172602287,left
PO4,46,29.166669461913205,left
PO4,47,28.92297572982551,left
PO4,48,28.949571477333063,left
PO4,49,28.26474902780876,left
PO4,50,27.415603401616316,left
PO4,51,26.45646365846865,left
PO4,52,26.626695990138856,left
PO4,53,27.11363667634743,left
PO4,54,28.34377073100551,left
PO4,55,29.621250021770102,left
PO4,56,30.08051790989319,left
PO4,57,30.398455226474507,left
F6,0,35.462877863307,left
F6,1,35.37259924350687,left
F6,2,35.24102378813552,left
F6,3,33.39518693435319,left
F6,4,33.114228386380184,left
F6,5,32.73831968522443,left
F6,6,32.56346940077813,left
F6,7,32.264234625853256,left
F6,8,32.23515574362754,left
F6,9,31.457220293426165,left
F6,10,29.505152377255644,left
F6,11,28.53462908128828,left
F6,12,27.921071229111575,left
F6,13,26.119677925099403,left
F6,14,23.302163505046277,left
F6,15,21.532934778091324,left
F6,16,19.672504914161504,left
F6,17,22.28829268787034,left
F6,18,24.487047500699465,left
F6,19,25.3873681666495,left
F6,20,26.593658724995947,left
F6,21,27.259764438296614,left
F6,22,27.425231043599684,left
F6,23,27.485034485134197,left
F6,24,27.06432720829932,left
F6,25,26.8375817899188,left
F6,26,25.14693515121163,left
F6,27,24.251140825105296,left
F6,28,24.560214407984752,left
F6,29,24.565091475051283,left
F6,30,25.225786729065064,left
F6,31,26.262393572674792,left
F6,32,27.164591914881917,left
F6,33,27.9306133227595,left
F6,34,28.393513986230403,left
F6,35,28.59639212852615,left
F6,36,28.54255097974267,left
F6,37,27.908165385315606,left
F6,38,27.30036868952042,left
F6,39,27.004966560987672,left
F6,40,25.50528769442892,left
F6,41,25.89024115115954,left
F6,42,26.473026461563474,left
F6,43,26.616940549437338,left
F6,44,27.536381936752555,left
F6,45,28.589199659983503,left
F6,46,28.67413564892872,left
F6,47,28.3764836482812,left
F6,48,28.3120806360035,left
F6,49,28.397527706624707,left
F6,50,27.939666669904696,left
F6,51,27.482139453674893,left
F6,52,27.362119919576024,left
F6,53,27.469532751550545,left
F6,54,27.45977595877344,left
F6,55,28.33564769679169,left
F6,56,28.82391635773979,left
F6,57,29.341440135351895,left
CP4,0,25.774081917598473,left
CP4,1,27.11901137212038,left
CP4,2,27.554297186391516,left
CP4,3,27.669384895015547,left
CP4,4,27.96341532013613,left
CP4,5,27.693058787172518,left
CP4,6,27.921552885420986,left
CP4,7,28.248898559603475,left
CP4,8,28.250298637279446,left
CP4,9,27.729272077765444,left
CP4,10,27.08142911095689,left
CP4,11,26.8650156751196,left
CP4,12,26.416042234309764,left
CP4,13,26.36472806244437,left
CP4,14,26.880776834630836,left
CP4,15,26.8289377799417,left
CP4,16,26.47428377246451,left
CP4,17,26.666501782278267,left
CP4,18,27.87288913349957,left
CP4,19,28.131870519633505,left
CP4,20,27.844099112667905,left
CP4,21,28.32939940401827,left
CP4,22,27.578535605127207,left
CP4,23,27.123794493243047,left
CP4,24,26.912507388418675,left
CP4,25,26.50576278479025,left
CP4,26,24.72951030235352,left
CP4,27,24.6540126492523,left
CP4,28,25.178648046267075,left
CP4,29,25.435990182342756,left
CP4,30,26.502455084431908,left
CP4,31,28.04569836205672,left
CP4,32,28.203022793042155,left
CP4,33,28.258640753752317,left
CP4,34,28.73114048900269,left
CP4,35,28.71016627419763,left
CP4,36,28.339037545233975,left
CP4,37,27.968183390743814,left
CP4,38,27.253355077485494,left
CP4,39,26.72558627195306,left
CP4,40,26.455611257136184,left
CP4,41,27.331859643362684,left
CP4,42,27.672026172018032,left
CP4,43,27.68717126043512,left
CP4,44,28.487256295815087,left
CP4,45,28.9958139970048,left
CP4,46,29.008386112778304,left
CP4,47,28.664295191515528,left
CP4,48,28.63553250862558,left
CP4,49,28.0352204493741,left
CP4,50,27.289240052882175,left
CP4,51,26.314865395836904,left
CP4,52,26.292797814437925,left
CP4,53,26.820887652878437,left
CP4,54,28.049331012626773,left
CP4,55,29.342067706770322,left
CP4,56,29.743595342450092,left
CP4,57,29.9849233835721,left
CP3,0,35.253475132268846,left
CP3,1,35.850015940961896,left
CP3,2,35.49980149779834,left
CP3,3,35.155821157918496,left
CP3,4,35.16014118431719,left
CP3,5,34.406087857102634,left
CP3,6,33.642810823146064,left
CP3,7,29.87229458034144,left
CP3,8,29.20679285698728,left
CP3,9,27.803456592650036,left
CP3,10,29.64033903009087,left
CP3,11,29.152022381789628,left
CP3,12,28.266721622573655,left
CP3,13,28.42460384613976,left
CP3,14,29.353548850251773,left
CP3,15,30.231502602131535,left
CP3,16,30.680854733186756,left
CP3,17,28.749585568418258,left
CP3,18,28.462393474588957,left
CP3,19,28.549682864284843,left
CP3,20,31.156256471645534,left
CP3,21,30.48108221598166,left
CP3,22,30.472559644707893,left
CP3,23,30.11880401839415,left
CP3,24,29.7470919364575,left
CP3,25,29.528206271584047,left
CP3,26,29.617763701081614,left
CP3,27,28.536087802434523,left
CP3,28,24.551284394964902,left
CP3,29,28.233533440714606,left
CP3,30,28.21250646815612,left
CP3,31,29.29781878069296,left
CP3,32,29.054063300207403,left
CP3,33,29.618085120491,left
CP3,34,30.225472703828395,left
CP3,35,29.707868585333923,left
CP3,36,29.372999929571357,left
CP3,37,27.22147419857476,left
CP3,38,27.391106049194246,left
CP3,39,27.320701086441808,left
CP3,40,26.650170926794324,left
CP3,41,26.871235920180098,left
CP3,42,26.506023900716617,left
CP3,43,28.378994835809536,left
CP3,44,29.19487227783073,left
CP3,45,29.82273585330948,left
CP3,46,29.548551673047996,left
CP3,47,30.65152843675527,left
CP3,48,30.66476517111274,left
CP3,49,31.1758143724255,left
CP3,50,31.66646403642006,left
CP3,51,30.83539983295365,left
CP3,52,31.102064185952912,left
CP3,53,30.82607447489501,left
CP3,54,29.84840288460683,left
CP3,55,29.18310712266189,left
CP3,56,28.86191002874922,left
CP3,57,27.37734434847491,left
C3,0,34.937643404747234,left
C3,1,35.1469558195927,left
C3,2,35.16419840529676,left
C3,3,33.44255331680613,left
C3,4,33.44273530035905,left
C3,5,33.94974624323867,left
C3,6,31.965334355869754,left
C3,7,31.787273929587528,left
C3,8,31.778135489518455,left
C3,9,31.698249310955813,left
C3,10,32.135112450571825,left
C3,11,30.68787298169664,left
C3,12,30.6119472655153,left
C3,13,29.98332633961563,left
C3,14,29.770999112426708,left
C3,15,28.876636066674756,left
C3,16,27.807977227753454,left
C3,17,27.765047957153662,left
C3,18,27.47298384977347,left
C3,19,26.988923398919805,left
C3,20,26.04670295651679,left
C3,21,26.395131819270222,left
C3,22,26.125264899598996,left
C3,23,25.781993675650096,left
C3,24,25.489568254615996,left
C3,25,24.63012711610997,left
C3,26,24.925518430385228,left
C3,27,24.45790598915481,left
C3,28,23.93623606654637,left
C3,29,24.274657456079282,left
C3,30,23.46364508968419,left
C3,31,25.84621938886315,left
C3,32,25.92241858727415,left
C3,33,26.470130643253157,left
C3,34,26.503609259880555,left
C3,35,26.610385748861898,left
C3,36,26.660433897475468,left
C3,37,25.89682828026579,left
C3,38,25.30484638840629,left
C3,39,24.38809860211427,left
C3,40,24.338889416743736,left
C3,41,22.187166868342253,left
C3,42,22.11684277729953,left
C3,43,23.145174414979888,left
C3,44,23.503081959436926,left
C3,45,22.533270902381524,left
C3,46,22.587445090142314,left
C3,47,23.35403623554361,left
C3,48,22.494875207388773,left
C3,49,22.69247552155146,left
C3,50,22.039578056877666,left
C3,51,21.588683848526205,left
C3,52,21.512317477409407,left
C3,53,21.900794198946535,left
C3,54,20.163577240980604,left
C3,55,19.90353855595727,left
C3,56,18.035858679709037,left
C3,57,19.649254476004987,left
F5,0,29.49255759828713,left
F5,1,30.591263076474803,left
F5,2,29.04232144812997,left
F5,3,28.75759274898204,left
F5,4,28.245226248924162,left
F5,5,28.017472206417015,left
F5,6,27.525681598388307,left
F5,7,26.967508237655213,left
F5,8,25.91607182049823,left
F5,9,21.895178267453986,left
F5,10,23.930887336269883,left
F5,11,27.91958480543881,left
F5,12,28.507078930197686,left
F5,13,30.28530572800903,left
F5,14,30.396886240333295,left
F5,15,30.89827838467697,left
F5,16,30.910783389244454,left
F5,17,30.160737271752808,left
F5,18,29.28089847566469,left
F5,19,29.009376968659964,left
F5,20,26.606140377316592,left
F5,21,27.221760945246253,left
F5,22,26.729225025691058,left
F5,23,26.9424110715334,left
F5,24,27.386612010392795,left
F5,25,26.971609936338936,left
F5,26,26.13983881763415,left
F5,27,25.090687774528583,left
F5,28,25.415105671036258,left
F5,29,25.309730557464967,left
F5,30,24.26254286578335,left
F5,31,22.24148393482504,left
F5,32,22.336345993370873,left
F5,33,22.60669138041026,left
F5,34,22.6053111785955,left
F5,35,22.7797646897453,left
F5,36,21.058139282333464,left
F5,37,22.039493860121095,left
F5,38,21.379853368324497,left
F5,39,21.639634237147906,left
F5,40,22.99852189822043,left
F5,41,23.778436411686627,left
F5,42,23.89692641855692,left
F5,43,23.792662674918986,left
F5,44,23.856679164088597,left
F5,45,24.260486186280488,left
F5,46,24.780544390565375,left
F5,47,24.942751826884873,left
F5,48,24.546423618004603,left
F5,49,24.298446932464998,left
F5,50,24.178032226048497,left
F5,51,24.436110774116354,left
F5,52,23.900477297211673,left
F5,53,23.719903713927128,left
F5,54,22.861672692919207,left
F5,55,22.74899909957712,left
F5,56,22.719597399775807,left
F5,57,22.361801257063966,left
PO3,0,33.76356541609784,left
PO3,1,33.70223364094488,left
PO3,2,33.28062636642191,left
PO3,3,30.151226862167327,left
PO3,4,27.37591536011744,left
PO3,5,24.192033424475362,left
PO3,6,25.74858809915488,left
PO3,7,25.565732765935593,left
PO3,8,26.20632712628163,left
PO3,9,29.057973784771413,left
PO3,10,29.327180860164802,left
PO3,11,31.752864033252077,left
PO3,12,32.536306125854125,left
PO3,13,33.48558641051181,left
PO3,14,33.76166256303686,left
PO3,15,33.5883699521942,left
PO3,16,32.78867704941953,left
PO3,17,32.410819098662756,left
PO3,18,31.597770599300496,left
PO3,19,30.952034733832573,left
PO3,20,26.96300847030381,left
PO3,21,26.10526760298997,left
PO3,22,25.093030324362765,left
PO3,23,24.29035536529912,left
PO3,24,23.684797947720607,left
PO3,25,23.80209164222486,left
PO3,26,25.388965023610627,left
PO3,27,25.38593195097092,left
PO3,28,25.471155772551853,left
PO3,29,24.96194621958502,left
PO3,30,26.474044064017907,left
PO3,31,26.63488854656537,left
PO3,32,27.15536489132454,left
PO3,33,27.17828504904704,left
PO3,34,25.600348333055155,left
PO3,35,25.87074217399008,left
PO3,36,25.321206820301963,left
PO3,37,25.060781512338593,left
PO3,38,24.79397013148074,left
PO3,39,24.24290939599048,left
PO3,40,23.902377324996635,left
PO3,41,24.25319608738051,left
PO3,42,24.79528480565905,left
PO3,43,24.697708038466356,left
PO3,44,25.170549230841367,left
PO3,45,24.885708043384337,left
PO3,46,25.013941393652882,left
PO3,47,24.912598907754035,left
PO3,48,24.478113768781654,left
PO3,49,23.998027543217372,left
PO3,50,23.089350764945216,left
PO3,51,24.0278693609841,left
PO3,52,24.341926138582384,left
PO3,53,25.29269671639517,left
PO3,54,25.633026225023325,left
PO3,55,25.267124658305807,left
PO3,56,25.675233640662217,left
PO3,57,25.872850997367202,left
PO4,0,29.583082253800605,left
PO4,1,29.586678208849886,left
PO4,2,28.091799259055563,left
PO4,3,26.771856885146157,left
PO4,4,25.063815297721185,left
PO4,5,25.303702649801217,left
PO4,6,26.640305540811546,left
PO4,7,24.656915092864352,left
PO4,8,23.861104446082265,left
PO4,9,27.81360112312693,left
PO4,10,29.401378872155966,left
PO4,11,31.179319586801604,left
PO4,12,32.81936451257129,left
PO4,13,34.042993743225566,left
PO4,14,34.228407401994374,left
PO4,15,34.12914998625282,left
PO4,16,33.046977297661485,left
PO4,17,32.706352880839106,left
PO4,18,32.09450442262353,left
PO4,19,31.588284455083325,left
PO4,20,23.783278618812584,left
PO4,21,23.605497962695658,left
PO4,22,23.30249013248698,left
PO4,23,23.61864523332709,left
PO4,24,22.87151753395323,left
PO4,25,23.004160375021282,left
PO4,26,23.200295916505794,left
PO4,27,23.9809407323025,left
PO4,28,23.233232376186134,left
PO4,29,22.667836618796102,left
PO4,30,24.32489092652446,left
PO4,31,24.733501880906275,left
PO4,32,25.50456635228536,left
PO4,33,26.457932839423428,left
PO4,34,25.381585627563066,left
PO4,35,26.18855241677878,left
PO4,36,25.294550312101553,left
PO4,37,25.04046270406227,left
PO4,38,25.26483193934968,left
PO4,39,24.274983078964443,left
PO4,40,24.999199095249548,left
PO4,41,24.481964865483782,left
PO4,42,25.02541455233461,left
PO4,43,24.35507486364201,left
PO4,44,24.864533825899848,left
PO4,45,24.601180909792358,left
PO4,46,24.678715366429746,left
PO4,47,24.702380727760584,left
PO4,48,24.338590130081744,left
PO4,49,23.713510860433722,left
PO4,50,22.688459640711855,left
PO4,51,23.48025465420553,left
PO4,52,23.663965035339167,left
PO4,53,24.646400617427275,left
PO4,54,25.175407077330476,left
PO4,55,24.87500113753873,left
PO4,56,25.12179036916734,left
PO4,57,25.4976288019335,left
F6,0,36.07659513502401,left
F6,1,36.08289151072733,left
F6,2,35.87423941042482,left
F6,3,33.136385664470005,left
F6,4,31.57470333262608,left
F6,5,30.19573821798084,left
F6,6,26.55612424477852,left
F6,7,24.13240578138904,left
F6,8,24.790773226423617,left
F6,9,24.78849106536446,left
F6,10,26.6779282498052,left
F6,11,30.084775088404953,left
F6,12,30.959268540877076,left
F6,13,31.996065732027446,left
F6,14,32.19033672647769,left
F6,15,32.17424848075761,left
F6,16,32.366236275467635,left
F6,17,31.596637900196278,left
F6,18,31.506824775106463,left
F6,19,30.236550843578748,left
F6,20,28.873570739346597,left
F6,21,28.37144695995438,left
F6,22,26.345590912763754,left
F6,23,25.773831567276154,left
F6,24,25.996701855720836,left
F6,25,24.801306371920056,left
F6,26,24.446077308785966,left
F6,27,24.32252126499997,left
F6,28,24.26825881872348,left
F6,29,24.269184952753275,left
F6,30,23.906752074215483,left
F6,31,21.943909610928657,left
F6,32,21.421746334029642,left
F6,33,21.0366430867045,left
F6,34,22.051920828962082,left
F6,35,21.84956991835197,left
F6,36,22.02824869026633,left
F6,37,22.854837086335408,left
F6,38,22.90533891397168,left
F6,39,22.696015479105096,left
F6,40,22.68386581313738,left
F6,41,22.369959955562983,left
F6,42,23.365367628967245,left
F6,43,22.643845137353047,left
F6,44,22.64344409126584,left
F6,45,22.555562079487107,left
F6,46,23.015330500469542,left
F6,47,23.830359890036306,left
F6,48,24.14380844819187,left
F6,49,24.429394590562147,left
F6,50,24.12589545128794,left
F6,51,25.333905998107834,left
F6,52,25.273193645772313,left
F6,53,24.633741129549076,left
F6,54,24.762964243897795,left
F6,55,24.231316730137785,left
F6,56,24.25798993455412,left
F6,57,24.563433459652458,left
CP4,0,26.684794079222893,left
CP4,1,26.617357205844918,left
CP4,2,25.705999143574175,left
CP4,3,23.79004944565224,left
CP4,4,23.68699945140234,left
CP4,5,23.606913072301346,left
CP4,6,24.3499061028067,left
CP4,7,23.425149991777147,left
CP4,8,23.18932338036465,left
CP4,9,23.551860844758163,left
CP4,10,23.563059527794195,left
CP4,11,23.056348917854365,left
CP4,12,22.83966222944697,left
CP4,13,22.48223254357555,left
CP4,14,22.49721022781173,left
CP4,15,23.339358344305072,left
CP4,16,23.534530936201822,left
CP4,17,24.441939863866477,left
CP4,18,23.93849089166472,left
CP4,19,24.067444870422754,left
CP4,20,23.581594590911813,left
CP4,21,23.635410772371497,left
CP4,22,23.37827508595272,left
CP4,23,23.399091645210643,left
CP4,24,21.627549997977752,left
CP4,25,21.25292705633234,left
CP4,26,21.692467815176073,left
CP4,27,21.615177817101255,left
CP4,28,22.050229915755757,left
CP4,29,21.3719688685414,left
CP4,30,22.58315663987095,left
CP4,31,22.620202991250263,left
CP4,32,23.10056897289325,left
CP4,33,23.456888234517592,left
CP4,34,23.056453397079895,left
CP4,35,23.639428877046598,left
CP4,36,23.678103330683804,left
CP4,37,23.34268549304349,left
CP4,38,23.062324492777677,left
CP4,39,22.744805438271094,left
CP4,40,23.988201146065062,left
CP4,41,23.811636958234153,left
CP4,42,24.703366082479018,left
CP4,43,24.14190027513755,left
CP4,44,24.410326337622852,left
CP4,45,24.397482914584554,left
CP4,46,24.530529826664306,left
CP4,47,24.423297871404447,left
CP4,48,24.269758730111164,left
CP4,49,24.35498612278726,left
CP4,50,23.52419961113766,left
CP4,51,24.44286545655766,left
CP4,52,24.054742210387904,left
CP4,53,24.50049992741161,left
CP4,54,25.00020348439181,left
CP4,55,24.406956076704095,left
CP4,56,24.62415431791753,left
CP4,57,24.51161123998724,left
CP3,0,35.06103196320415,left
CP3,1,35.52309879309803,left
CP3,2,34.555811013375354,left
CP3,3,35.193736590035996,left
CP3,4,35.817350008563764,left
CP3,5,36.03177485410069,left
CP3,6,35.92613169874352,left
CP3,7,35.547171246752136,left
CP3,8,34.00658518640722,left
CP3,9,34.01356977627581,left
CP3,10,33.56654343744107,left
CP3,11,33.90044556287729,left
CP3,12,34.406511647305294,left
CP3,13,34.32281855123347,left
CP3,14,33.776526380434376,left
CP3,15,34.56118350947614,left
CP3,16,34.13349213494135,left
CP3,17,33.16471563543579,left
CP3,18,32.91007163313894,left
CP3,19,31.012890298739613,left
CP3,20,31.160208112727116,left
CP3,21,31.334282327929447,left
CP3,22,28.91666574290158,left
CP3,23,30.80136243208926,left
CP3,24,30.68425486091327,left
CP3,25,29.797371927141484,left
CP3,26,30.828164373141647,left
CP3,27,31.393280056712673,left
CP3,28,30.754230921856717,left
CP3,29,31.15138865297217,left
CP3,30,30.452047091330673,left
CP3,31,31.678214632034198,left
CP3,32,32.286905199362195,left
CP3,33,32.47762491757218,left
CP3,34,32.41412336611581,left
CP3,35,32.57399368072484,left
CP3,36,32.58178514374081,left
CP3,37,32.49363306851047,left
CP3,38,32.166331071881785,left
CP3,39,30.90967439980161,left
CP3,40,30.94339030976982,left
CP3,41,29.494939797425765,left
CP3,42,29.575807657846767,left
CP3,43,29.389608259451435,left
CP3,44,29.43845522714005,left
CP3,45,29.58055721133063,left
CP3,46,29.729003415510817,left
CP3,47,29.676087007968007,left
CP3,48,29.283352607706078,left
CP3,49,28.939291540696072,left
CP3,50,28.935202876783734,left
CP3,51,28.991829450183836,left
CP3,52,28.358319990615012,left
CP3,53,28.249641773902276,left
CP3,54,28.50062922250971,left
CP3,55,30.46077007330918,left
CP3,56,31.363998709134524,left
CP3,57,31.672108559650006,left
C3,0,34.839994359831145,left
C3,1,34.324537226364306,left
C3,2,33.3591450241641,left
C3,3,32.089429727360006,left
C3,4,30.777777002598313,left
C3,5,29.2730807144236,left
C3,6,28.917156291911024,left
C3,7,27.304668929661858,left
C3,8,26.227014082239673,left
C3,9,26.671282434221343,left
C3,10,26.665796044988674,left
C3,11,24.984147139687334,left
C3,12,24.241979866946203,left
C3,13,25.105383747987702,left
C3,14,23.94731813094561,left
C3,15,23.483683217603527,left
C3,16,22.666073779425332,left
C3,17,22.984126571866366,left
C3,18,23.47735357316459,left
C3,19,23.609241688197628,left
C3,20,21.855129311228044,left
C3,21,23.522558485068995,left
C3,22,24.19325148781367,left
C3,23,24.371753476446187,left
C3,24,24.5657489440596,left
C3,25,24.46405171119291,left
C3,26,24.99937225659478,left
C3,27,24.78270664749203,left
C3,28,24.72638218468438,left
C3,29,22.541424412551155,left
C3,30,22.88497234820788,left
C3,31,22.94926824906286,left
C3,32,24.449689378510744,left
C3,33,24.23561930541137,left
C3,34,24.46144242954223,left
C3,35,25.192689011226616,left
C3,36,25.146217844589422,left
C3,37,24.81911513435253,left
C3,38,24.51204654466482,left
C3,39,24.63032008353878,left
C3,40,23.631322665316215,left
C3,41,23.673853007146533,left
C3,42,23.88914147735317,left
C3,43,23.271732083942315,left
C3,44,24.161192547390016,left
C3,45,24.07254054859413,left
C3,46,23.2680270848177,left
C3,47,22.955827057831865,left
C3,48,22.46239099711434,left
C3,49,21.824579380481566,left
C3,50,22.782780977571925,left
C3,51,23.67905065826465,left
C3,52,24.128615065952612,left
C3,53,24.54032324710827,left
C3,54,24.585851555638936,left
C3,55,24.631867926831333,left
C3,56,24.830124127740305,left
C3,57,23.29642690796597,left
F5,0,36.95909108412464,left
F5,1,37.24733892921006,left
F5,2,36.98498133670148,left
F5,3,35.79052709388556,left
F5,4,32.46961986859961,left
F5,5,31.623342268414646,left
F5,6,29.478019730646313,left
F5,7,26.352692908233962,left
F5,8,25.821621994913638,left
F5,9,25.94465788589646,left
F5,10,27.216432087062643,left
F5,11,26.758239583815126,left
F5,12,27.84466902762475,left
F5,13,27.770069708265382,left
F5,14,27.798520324438122,left
F5,15,26.096173784368464,left
F5,16,26.584554400143755,left
